506.6	8
506.6	26
507.5	34
507.5	36
507.9	1
508.6	25
508.7	22
509.3	18
511.4	40
511.7	4
511.7	48
511.8	12
512.5	35
512.6	10
512.9	7
512.9	37
513.2	3
513.2	38
513.5	28
514.4	16
514.8	44
515.8	21
516.8	23
517.2	43
517.4	29
517.5	41
517.5	45
517.6	27
517.9	0
518.2	11
518.4	5
518.4	15
518.5	17
518.8	47
519	46
519.5	2
520.5	6
521.2	13
521.4	8
521.6	10
521.6	19
521.6	42
522.2	32
523.2	39
523.6	24
523.9	9
524.3	31
526.4	30
526.6	20
526.8	49
526.9	33
527.5	4
527.5	37
528.4	14
530.3	1
530.6	7
530.7	28
531.1	22
531.4	43
531.8	40
532	18
533.2	12
533.7	29
534.4	39
535.3	25
535.5	23
535.9	16
535.9	38
536.2	11
536.6	13
537.8	21
537.9	3
537.9	45
538.1	47
538.4	2
538.9	27
539.4	0
539.7	10
539.7	36
539.8	8
540.1	15
540.1	31
540.2	44
542.7	19
543.1	35
543.1	43
543.5	6
543.5	34
